issue_id,issue_start_time,issue_end_time,issue_type,issue_description,student_id,subject_name,ip_address,exam_date
1332,2020-12-03 10:54:03,2020-12-03 11:00:03,power_failure,Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc.,2013RT31358,Deep Learning,73.175.57.100,2020-12-03
1333,2020-12-07 06:11:15,2020-12-07 06:15:15,audio_detected,Nulla nisl.,2015DQ33573,Data Mining,200.50.224.242,2020-12-07
1334,2020-12-14 07:33:49,2020-12-14 07:37:49,switch_application,Sed ante.,2016NJ77985,Big Data Systems,57.42.223.235,2020-12-14
1335,2020-12-10 20:08:36,2020-12-10 20:18:36,software_failure,Integer ac neque.,2012GA94114,Machine Learning,97.218.254.202,2020-12-10
1336,2020-12-02 10:58:27,2020-12-02 11:08:27,switch_application,Curabitur convallis.,2016JO34335,Machine Learning,200.2.29.229,2020-12-02
1337,2020-12-03 13:44:58,2020-12-03 13:47:58,switch_application,Duis aliquam convallis nunc.,2017HX23989,Deep Learning,100.245.138.100,2020-12-03
1338,2020-12-04 13:06:48,2020-12-04 13:14:48,question_clarification,Nunc rhoncus dui vel sem.,2012ND58600,Data Visualization,122.150.118.144,2020-12-04
1339,2020-12-12 14:33:16,2020-12-12 14:34:16,question_clarification,Integer ac neque.,2017QA25347,Deep Learning,27.95.188.53,2020-12-12
1340,2020-12-14 14:17:36,2020-12-14 14:26:36,image_upload,In hac habitasse platea dictumst.,2019UI72372,Deep Learning,193.181.154.254,2020-12-14
1341,2020-12-12 20:43:48,2020-12-12 20:50:48,audio_detected,Etiam justo.,2014UP12804,Data Visualization,212.15.16.150,2020-12-12
1342,2020-12-15 07:22:45,2020-12-15 07:26:45,face_not_detected,Duis consequat dui nec nisi volutpat eleifend.,2014EL42426,Deep Learning,119.190.1.214,2020-12-15
1343,2020-12-01 15:01:56,2020-12-01 15:06:56,audio_detected,Suspendisse potenti.,2019EY38351,Deep Learning,68.78.198.167,2020-12-01
1344,2020-12-10 00:52:39,2020-12-10 00:57:39,power_failure,Integer ac leo.,2012FQ49271,Data Mining,242.148.65.149,2020-12-10
1345,2020-12-06 06:23:02,2020-12-06 06:26:02,image_upload,Nulla mollis molestie lorem.,2013GU51468,Data Visualization,54.120.19.57,2020-12-06
1346,2020-12-05 10:21:48,2020-12-05 10:24:48,switch_application,Suspendisse potenti.,2016LB68434,Machine Learning,74.230.224.29,2020-12-05
1347,2020-12-02 14:28:00,2020-12-02 14:31:00,software_failure,Donec vitae nisi.,2013WK16967,Big Data Systems,67.200.229.196,2020-12-02
1348,2020-12-08 02:57:50,2020-12-08 02:59:50,image_upload,Etiam faucibus cursus urna.,2018YB62178,Deep Learning,205.174.65.88,2020-12-08
1349,2020-12-15 15:39:42,2020-12-15 15:47:42,image_upload,Fusce consequat.,2011LL92233,Machine Learning,236.30.53.236,2020-12-15
1350,2020-12-03 13:09:06,2020-12-03 13:16:06,audio_detected,Curabitur at ipsum ac tellus semper interdum.,2014GE00634,Data Mining,214.75.49.60,2020-12-03
1351,2020-12-15 19:00:38,2020-12-15 19:07:38,image_view,Donec vitae nisi.,2012QL89739,Data Visualization,45.136.229.183,2020-12-15
1352,2020-12-13 03:48:00,2020-12-13 03:49:00,face_not_detected,Fusce consequat.,2015JU57577,Data Visualization,36.140.3.206,2020-12-13
1353,2020-12-06 11:32:06,2020-12-06 11:42:06,power_failure,Morbi non lectus.,2015XG30357,Data Mining,110.243.233.127,2020-12-06
1354,2020-12-08 14:49:48,2020-12-08 14:58:48,face_not_detected,Nunc rhoncus dui vel sem.,2015JF78022,Deep Learning,164.246.64.241,2020-12-08
1355,2020-12-12 22:11:08,2020-12-12 22:16:08,face_not_detected,Aenean auctor gravida sem.,2018XN93849,Data Visualization,242.166.124.133,2020-12-12
1356,2020-12-08 11:46:18,2020-12-08 11:51:18,software_failure,Nulla nisl.,2010RU22372,Deep Learning,134.188.128.244,2020-12-08
1357,2020-12-11 11:00:15,2020-12-11 11:10:15,face_not_detected,Etiam vel augue.,2018PC20604,Big Data Systems,75.47.100.166,2020-12-11
1358,2020-12-06 17:20:40,2020-12-06 17:21:40,question_clarification,Proin leo odio porttitor id consequat in consequat ut nulla.,2011LN87546,Deep Learning,159.216.138.250,2020-12-06
1359,2020-12-01 13:10:01,2020-12-01 13:17:01,power_failure,Integer non velit.,2015JH38181,Big Data Systems,231.242.140.39,2020-12-01
1360,2020-12-11 19:55:20,2020-12-11 19:56:20,switch_application,Proin interdum mauris non ligula pellentesque ultrices.,2016AO64068,Deep Learning,38.83.199.139,2020-12-11
1361,2020-12-06 19:39:27,2020-12-06 19:43:27,software_failure,Fusce posuere felis sed lacus.,2014EG56657,Big Data Systems,195.51.24.193,2020-12-06
1362,2020-12-07 04:42:55,2020-12-07 04:45:55,image_upload,Praesent blandit.,2012DU05016,Data Visualization,117.213.115.79,2020-12-07
1363,2020-12-03 22:27:20,2020-12-03 22:37:20,question_not_loaded,Fusce lacus purus aliquet at feugiat non pretium quis lectus.,2013PE19895,Machine Learning,197.90.129.34,2020-12-03
1364,2020-12-14 12:34:31,2020-12-14 12:43:31,audio_detected,Mauris ullamcorper purus sit amet nulla.,2012VJ03708,Data Visualization,62.56.173.35,2020-12-14
1365,2020-12-15 05:24:38,2020-12-15 05:29:38,question_clarification,Morbi a ipsum.,2017IU01955,Data Visualization,158.25.183.74,2020-12-15
1366,2020-12-08 22:48:01,2020-12-08 22:52:01,power_failure,Integer ac neque.,2016OK59336,Data Mining,223.229.164.239,2020-12-08
1367,2020-12-10 09:49:55,2020-12-10 09:53:55,audio_detected,Quisque id justo sit amet sapien dignissim vestibulum.,2018YJ49351,Big Data Systems,111.15.145.247,2020-12-10
1368,2020-12-02 08:12:40,2020-12-02 08:21:40,software_failure,Duis bibendum.,2015LR97778,Data Mining,96.213.68.136,2020-12-02
1369,2020-12-14 16:21:27,2020-12-14 16:28:27,connectivity,Proin interdum mauris non ligula pellentesque ultrices.,2015TY68431,Data Mining,71.5.29.19,2020-12-14
1370,2020-12-12 20:54:36,2020-12-12 20:57:36,audio_detected,Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla.,2018ES78306,Data Visualization,120.54.251.212,2020-12-12
1371,2020-12-04 13:45:37,2020-12-04 13:52:37,connectivity,Maecenas tincidunt lacus at velit.,2014TV49654,Data Visualization,231.143.198.224,2020-12-04
1372,2020-12-01 06:08:51,2020-12-01 06:09:51,image_upload,Cras in purus eu magna vulputate luctus.,2010IT09761,Deep Learning,242.76.176.221,2020-12-01
1373,2020-12-08 12:01:39,2020-12-08 12:03:39,question_clarification,Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.,2017GW51341,Big Data Systems,2.202.154.213,2020-12-08
1374,2020-12-13 09:26:50,2020-12-13 09:35:50,question_not_loaded,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,2019SL80397,Machine Learning,240.49.49.48,2020-12-13
1375,2020-12-05 10:20:26,2020-12-05 10:28:26,face_not_detected,In hac habitasse platea dictumst.,2019GL67180,Data Visualization,180.47.242.58,2020-12-05
1376,2020-12-10 08:21:06,2020-12-10 08:25:06,question_not_loaded,Proin at turpis a pede posuere nonummy.,2016JP86634,Data Visualization,119.242.78.79,2020-12-10
1377,2020-12-14 22:44:49,2020-12-14 22:52:49,switch_application,Aenean auctor gravida sem.,2016XB36551,Machine Learning,107.68.42.107,2020-12-14
1378,2020-12-03 12:03:48,2020-12-03 12:11:48,connectivity,Vestibulum sed magna at nunc commodo placerat.,2019YZ89930,Data Visualization,114.60.203.243,2020-12-03
1379,2020-12-01 11:02:44,2020-12-01 11:04:44,image_view,Aliquam non mauris.,2012ED51138,Data Visualization,48.192.17.243,2020-12-01
1380,2020-12-14 02:37:17,2020-12-14 02:43:17,software_failure,Praesent lectus.,2010WZ76923,Deep Learning,254.253.179.143,2020-12-14
1381,2020-12-06 10:29:57,2020-12-06 10:30:57,power_failure,In sagittis dui vel nisl.,2017DQ21639,Data Mining,170.242.239.194,2020-12-06
1382,2020-12-14 06:24:10,2020-12-14 06:29:10,connectivity,Curabitur gravida nisi at nibh.,2019FM36898,Data Visualization,182.75.24.69,2020-12-14
1383,2020-12-10 12:01:20,2020-12-10 12:03:20,image_view,Suspendisse potenti.,2011ES76996,Machine Learning,42.157.28.16,2020-12-10
1384,2020-12-04 21:45:57,2020-12-04 21:53:57,software_failure,Cras mi pede malesuada in imperdiet et commodo vulputate justo.,2018LQ35363,Data Visualization,141.29.210.40,2020-12-04
1385,2020-12-09 04:17:42,2020-12-09 04:21:42,switch_application,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,2012RH96726,Deep Learning,65.232.216.205,2020-12-09
1386,2020-12-09 14:24:32,2020-12-09 14:33:32,face_not_detected,Maecenas leo odio condimentum id luctus nec molestie sed justo.,2019NG76184,Machine Learning,176.71.147.120,2020-12-09
1387,2020-12-14 06:56:13,2020-12-14 07:02:13,question_not_loaded,Cras in purus eu magna vulputate luctus.,2013ME86638,Deep Learning,142.183.155.224,2020-12-14
1388,2020-12-12 01:15:25,2020-12-12 01:22:25,face_not_detected,Fusce lacus purus aliquet at feugiat non pretium quis lectus.,2010IW89567,Data Visualization,197.89.56.42,2020-12-12
1389,2020-12-13 00:34:14,2020-12-13 00:39:14,power_failure,Quisque erat eros viverra eget congue eget semper rutrum nulla.,2017EB32004,Data Visualization,14.70.13.13,2020-12-13
1390,2020-12-11 01:49:20,2020-12-11 01:56:20,image_view,Vivamus in felis eu sapien cursus vestibulum.,2015LS77806,Deep Learning,217.237.46.212,2020-12-11
1391,2020-12-07 17:08:43,2020-12-07 17:09:43,audio_detected,Quisque ut erat.,2012RC48039,Data Mining,234.227.103.220,2020-12-07
1392,2020-12-13 04:18:05,2020-12-13 04:23:05,face_not_detected,Proin eu mi.,2010FO29018,Machine Learning,219.174.81.186,2020-12-13
1393,2020-12-05 01:47:44,2020-12-05 01:50:44,image_view,Aliquam erat volutpat.,2019PG98697,Data Visualization,77.105.203.251,2020-12-05
1394,2020-12-07 19:44:24,2020-12-07 19:48:24,power_failure,Curabitur gravida nisi at nibh.,2017RW35642,Machine Learning,2.190.71.112,2020-12-07
1395,2020-12-03 19:39:57,2020-12-03 19:48:57,connectivity,Sed ante.,2015VP96120,Machine Learning,13.52.183.251,2020-12-03
1396,2020-12-15 22:36:53,2020-12-15 22:37:53,connectivity,Integer a nibh.,2017JJ47229,Big Data Systems,74.171.167.121,2020-12-15
1397,2020-12-15 17:12:48,2020-12-15 17:22:48,software_failure,Integer pede justo lacinia eget tincidunt eget tempus vel pede.,2011OL09575,Deep Learning,228.204.33.28,2020-12-15
1398,2020-12-15 09:01:19,2020-12-15 09:05:19,question_clarification,Ut tellus.,2016OE06833,Data Visualization,4.247.229.188,2020-12-15
1399,2020-12-05 19:09:39,2020-12-05 19:19:39,software_failure,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.,2017HP90501,Data Visualization,196.225.162.127,2020-12-05
1400,2020-12-07 01:32:46,2020-12-07 01:41:46,switch_application,Donec dapibus.,2013CH32803,Machine Learning,34.204.253.242,2020-12-07
1401,2020-12-06 16:07:04,2020-12-06 16:08:04,audio_detected,Maecenas tincidunt lacus at velit.,2012LX23297,Big Data Systems,116.137.108.146,2020-12-06
1402,2020-12-06 07:35:47,2020-12-06 07:42:47,question_clarification,Donec semper sapien a libero.,2014PN20363,Machine Learning,165.229.88.55,2020-12-06
1403,2020-12-07 14:46:15,2020-12-07 14:55:15,software_failure,Nulla mollis molestie lorem.,2011IS83119,Big Data Systems,99.221.31.232,2020-12-07
1404,2020-12-10 18:41:09,2020-12-10 18:44:09,power_failure,Suspendisse ornare consequat lectus.,2015SN49167,Data Mining,48.209.22.70,2020-12-10
1405,2020-12-01 18:46:28,2020-12-01 18:50:28,power_failure,Morbi non lectus.,2016MN30664,Data Mining,209.192.228.231,2020-12-01
1406,2020-12-07 16:43:45,2020-12-07 16:51:45,power_failure,Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.,2014MI86032,Machine Learning,169.3.233.204,2020-12-07
1407,2020-12-10 18:01:48,2020-12-10 18:10:48,image_upload,Vestibulum quam sapien varius ut blandit non interdum in ante.,2017QB88699,Big Data Systems,7.216.105.129,2020-12-10
1408,2020-12-04 08:13:18,2020-12-04 08:19:18,question_clarification,Aliquam quis turpis eget elit sodales scelerisque.,2014BD71601,Big Data Systems,8.12.237.85,2020-12-04
1409,2020-12-02 09:19:08,2020-12-02 09:21:08,software_failure,Fusce posuere felis sed lacus.,2010GV56024,Big Data Systems,149.33.57.164,2020-12-02
1410,2020-12-07 23:34:31,2020-12-07 23:39:31,software_failure,Proin leo odio porttitor id consequat in consequat ut nulla.,2010WN46161,Machine Learning,179.197.144.9,2020-12-07
1411,2020-12-13 13:31:28,2020-12-13 13:34:28,software_failure,Nullam sit amet turpis elementum ligula vehicula consequat.,2017CB25441,Data Visualization,189.128.190.242,2020-12-13
1412,2020-12-10 19:57:34,2020-12-10 20:04:34,question_not_loaded,Integer tincidunt ante vel ipsum.,2016FO27416,Data Mining,128.53.251.197,2020-12-10
1413,2020-12-08 01:17:37,2020-12-08 01:27:37,question_clarification,Integer tincidunt ante vel ipsum.,2012DC65533,Deep Learning,54.252.232.223,2020-12-08
1414,2020-12-15 23:08:54,2020-12-15 23:16:54,question_not_loaded,Nam dui.,2010OJ94501,Data Mining,52.3.6.148,2020-12-15
1415,2020-12-14 22:31:49,2020-12-14 22:35:49,image_view,Suspendisse potenti.,2019PQ29455,Data Visualization,158.25.21.235,2020-12-14
1416,2020-12-09 07:37:58,2020-12-09 07:39:58,software_failure,Aenean fermentum.,2019SW17377,Data Mining,54.114.108.244,2020-12-09
1417,2020-12-08 17:46:01,2020-12-08 17:47:01,question_clarification,In blandit ultrices enim.,2019GE10349,Deep Learning,86.45.66.199,2020-12-08
1418,2020-12-10 04:09:11,2020-12-10 04:14:11,question_not_loaded,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.,2019KH14956,Big Data Systems,77.31.177.150,2020-12-10
1419,2020-12-12 03:19:12,2020-12-12 03:20:12,question_not_loaded,Vestibulum rutrum rutrum neque.,2014RP23629,Data Mining,74.79.13.205,2020-12-12
1420,2020-12-12 19:23:01,2020-12-12 19:28:01,power_failure,Suspendisse potenti.,2016BC20928,Big Data Systems,145.224.139.134,2020-12-12
1421,2020-12-06 21:39:16,2020-12-06 21:43:16,question_clarification,Nulla justo.,2015EK47766,Data Visualization,39.102.252.38,2020-12-06
1422,2020-12-08 09:38:21,2020-12-08 09:39:21,software_failure,Curabitur at ipsum ac tellus semper interdum.,2014WA51727,Big Data Systems,46.156.152.84,2020-12-08
1423,2020-12-14 14:43:43,2020-12-14 14:48:43,connectivity,Nullam molestie nibh in lectus.,2014FY88167,Data Mining,110.123.45.167,2020-12-14
1424,2020-12-13 03:29:32,2020-12-13 03:35:32,audio_detected,Praesent blandit lacinia erat.,2010WB28180,Deep Learning,177.88.162.38,2020-12-13
1425,2020-12-06 05:05:17,2020-12-06 05:10:17,software_failure,Vivamus vel nulla eget eros elementum pellentesque.,2013UI66910,Big Data Systems,159.187.21.58,2020-12-06
1426,2020-12-08 21:32:51,2020-12-08 21:35:51,power_failure,Mauris sit amet eros.,2019KU11220,Big Data Systems,0.82.205.76,2020-12-08
1427,2020-12-10 05:14:52,2020-12-10 05:19:52,audio_detected,Pellentesque at nulla.,2015NC51637,Deep Learning,179.137.117.41,2020-12-10
1428,2020-12-06 03:17:19,2020-12-06 03:21:19,power_failure,Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci.,2018RR01930,Big Data Systems,89.155.175.26,2020-12-06
1429,2020-12-03 07:21:53,2020-12-03 07:26:53,question_not_loaded,Nullam orci pede venenatis non sodales sed tincidunt eu felis.,2018IC29782,Data Visualization,215.238.10.34,2020-12-03
1430,2020-12-12 02:40:50,2020-12-12 02:47:50,switch_application,Cras pellentesque volutpat dui.,2012ZI15990,Data Mining,209.214.188.194,2020-12-12
1431,2020-12-14 15:41:29,2020-12-14 15:47:29,power_failure,Curabitur convallis.,2013LK48841,Machine Learning,25.47.239.71,2020-12-14
1432,2020-12-14 13:37:33,2020-12-14 13:45:33,switch_application,Vestibulum quam sapien varius ut blandit non interdum in ante.,2019HB01743,Data Visualization,45.207.96.214,2020-12-14
1433,2020-12-11 03:30:40,2020-12-11 03:32:40,power_failure,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,2015UE62607,Data Visualization,188.211.36.46,2020-12-11
1434,2020-12-03 10:03:15,2020-12-03 10:10:15,image_upload,Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa.,2011QY94934,Data Visualization,138.146.33.92,2020-12-03
1435,2020-12-10 08:28:48,2020-12-10 08:32:48,image_upload,Mauris lacinia sapien quis libero.,2017RX27476,Machine Learning,219.145.254.224,2020-12-10
1436,2020-12-07 05:03:05,2020-12-07 05:07:05,switch_application,In est risus auctor sed tristique in tempus sit amet sem.,2011NY37136,Data Visualization,239.111.205.45,2020-12-07
1437,2020-12-01 21:13:51,2020-12-01 21:17:51,connectivity,Donec vitae nisi.,2018IY53222,Machine Learning,153.209.240.252,2020-12-01
1438,2020-12-10 17:23:17,2020-12-10 17:30:17,question_not_loaded,Duis aliquam convallis nunc.,2012DN74838,Data Mining,79.227.37.68,2020-12-10
1439,2020-12-10 22:04:22,2020-12-10 22:13:22,power_failure,Integer pede justo lacinia eget tincidunt eget tempus vel pede.,2018XA84072,Deep Learning,207.156.215.64,2020-12-10
1440,2020-12-02 18:54:44,2020-12-02 19:01:44,face_not_detected,Proin interdum mauris non ligula pellentesque ultrices.,2012HK41638,Deep Learning,137.187.138.192,2020-12-02
1441,2020-12-03 07:54:22,2020-12-03 08:01:22,audio_detected,Aliquam quis turpis eget elit sodales scelerisque.,2011YI53086,Big Data Systems,9.198.43.201,2020-12-03
1442,2020-12-05 19:24:15,2020-12-05 19:33:15,power_failure,Curabitur convallis.,2012FQ57920,Deep Learning,48.121.18.156,2020-12-05
1443,2020-12-08 03:40:13,2020-12-08 03:46:13,question_clarification,Suspendisse accumsan tortor quis turpis.,2010OP35228,Machine Learning,170.165.254.171,2020-12-08
1444,2020-12-02 07:50:17,2020-12-02 07:58:17,software_failure,Proin at turpis a pede posuere nonummy.,2013DA55997,Deep Learning,77.89.25.133,2020-12-02
1445,2020-12-05 05:37:33,2020-12-05 05:46:33,question_not_loaded,Vivamus in felis eu sapien cursus vestibulum.,2014FR27160,Data Visualization,131.175.232.181,2020-12-05
1446,2020-12-03 04:43:21,2020-12-03 04:44:21,audio_detected,Integer tincidunt ante vel ipsum.,2019EN75954,Data Mining,35.175.6.184,2020-12-03
1447,2020-12-07 13:40:33,2020-12-07 13:43:33,face_not_detected,Morbi non quam nec dui luctus rutrum.,2014GY00186,Data Visualization,153.55.112.16,2020-12-07
1448,2020-12-08 03:12:35,2020-12-08 03:17:35,software_failure,Proin leo odio porttitor id consequat in consequat ut nulla.,2014OE53689,Big Data Systems,16.189.172.140,2020-12-08
1449,2020-12-04 17:02:04,2020-12-04 17:05:04,image_view,Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc.,2019VV65186,Big Data Systems,218.231.253.82,2020-12-04
1450,2020-12-14 18:01:48,2020-12-14 18:10:48,image_view,Morbi vel lectus in quam fringilla rhoncus.,2017PX04534,Data Visualization,117.176.58.68,2020-12-14
1451,2020-12-05 18:03:01,2020-12-05 18:12:01,image_upload,Aliquam non mauris.,2010ET68395,Machine Learning,34.55.26.198,2020-12-05
1452,2020-12-02 16:10:53,2020-12-02 16:15:53,power_failure,Cras pellentesque volutpat dui.,2017ZF29477,Big Data Systems,102.75.87.21,2020-12-02
1453,2020-12-03 08:35:13,2020-12-03 08:44:13,switch_application,Duis bibendum.,2015LB79126,Deep Learning,215.200.241.167,2020-12-03
1454,2020-12-01 15:46:20,2020-12-01 15:47:20,connectivity,Nulla tellus.,2015JR62229,Data Visualization,197.58.24.163,2020-12-01
1455,2020-12-15 05:18:35,2020-12-15 05:28:35,question_not_loaded,Nulla suscipit ligula in lacus.,2019SY03123,Data Visualization,10.215.248.79,2020-12-15
1456,2020-12-03 17:33:42,2020-12-03 17:41:42,face_not_detected,Phasellus sit amet erat.,2016GA90543,Deep Learning,15.60.102.77,2020-12-03
1457,2020-12-10 11:16:55,2020-12-10 11:20:55,question_clarification,Vestibulum ac est lacinia nisi venenatis tristique.,2012GD54350,Big Data Systems,130.245.125.214,2020-12-10
1458,2020-12-02 11:22:22,2020-12-02 11:27:22,software_failure,Phasellus id sapien in sapien iaculis congue.,2012TI71673,Machine Learning,132.100.114.39,2020-12-02
1459,2020-12-08 22:03:00,2020-12-08 22:11:00,connectivity,Suspendisse ornare consequat lectus.,2010PA15539,Data Visualization,196.247.252.255,2020-12-08
1460,2020-12-06 06:56:36,2020-12-06 07:03:36,connectivity,Vivamus tortor.,2015QU86227,Machine Learning,110.169.21.236,2020-12-06
1461,2020-12-08 21:21:44,2020-12-08 21:27:44,switch_application,Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.,2012XF80820,Deep Learning,29.194.225.111,2020-12-08
1462,2020-12-15 00:09:31,2020-12-15 00:11:31,question_clarification,Sed ante.,2011BP06501,Data Visualization,253.151.232.24,2020-12-15
1463,2020-12-10 02:02:23,2020-12-10 02:09:23,connectivity,Nulla ut erat id mauris vulputate elementum.,2017JZ06131,Deep Learning,142.33.113.151,2020-12-10
1464,2020-12-03 08:48:48,2020-12-03 08:58:48,audio_detected,Duis mattis egestas metus.,2013LI42570,Machine Learning,157.94.49.47,2020-12-03
1465,2020-12-02 00:14:01,2020-12-02 00:17:01,audio_detected,Duis mattis egestas metus.,2015RT95009,Big Data Systems,14.94.55.182,2020-12-02
1466,2020-12-14 07:06:37,2020-12-14 07:13:37,face_not_detected,Quisque erat eros viverra eget congue eget semper rutrum nulla.,2017ZP44210,Machine Learning,21.178.165.31,2020-12-14
1467,2020-12-12 09:04:54,2020-12-12 09:13:54,question_clarification,Lorem ipsum dolor sit amet consectetuer adipiscing elit.,2013ZA54281,Deep Learning,53.239.172.124,2020-12-12
1468,2020-12-12 19:08:37,2020-12-12 19:17:37,switch_application,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.,2019CM62529,Deep Learning,204.142.208.147,2020-12-12
1469,2020-12-03 20:01:53,2020-12-03 20:04:53,power_failure,Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis.,2018KJ59458,Data Visualization,168.172.142.160,2020-12-03
1470,2020-12-02 11:18:43,2020-12-02 11:27:43,audio_detected,In hac habitasse platea dictumst.,2014QK70081,Big Data Systems,187.184.189.224,2020-12-02
1471,2020-12-13 01:21:59,2020-12-13 01:28:59,switch_application,In congue.,2013RW86699,Data Visualization,103.240.20.227,2020-12-13
1472,2020-12-13 00:33:41,2020-12-13 00:36:41,image_upload,Aliquam non mauris.,2014NG14666,Data Mining,227.32.224.123,2020-12-13
1473,2020-12-05 05:19:34,2020-12-05 05:23:34,question_clarification,Mauris lacinia sapien quis libero.,2013BW83509,Big Data Systems,109.76.170.17,2020-12-05
1474,2020-12-02 17:22:10,2020-12-02 17:30:10,software_failure,Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci.,2019BH88398,Data Visualization,128.160.128.232,2020-12-02
1475,2020-12-12 11:52:50,2020-12-12 11:53:50,power_failure,In congue.,2012XO81318,Deep Learning,167.224.194.175,2020-12-12
1476,2020-12-11 08:04:57,2020-12-11 08:06:57,audio_detected,Maecenas tincidunt lacus at velit.,2017FY97193,Big Data Systems,13.185.183.187,2020-12-11
1477,2020-12-02 18:32:17,2020-12-02 18:40:17,question_clarification,Morbi a ipsum.,2019ZR21564,Machine Learning,176.211.75.117,2020-12-02
1478,2020-12-03 11:41:58,2020-12-03 11:47:58,face_not_detected,Pellentesque ultrices mattis odio.,2016NO02451,Data Mining,38.35.250.210,2020-12-03
1479,2020-12-03 06:56:31,2020-12-03 07:01:31,face_not_detected,Vestibulum sed magna at nunc commodo placerat.,2017IB65474,Data Visualization,219.100.84.150,2020-12-03
1480,2020-12-14 17:23:41,2020-12-14 17:31:41,audio_detected,Aliquam sit amet diam in magna bibendum imperdiet.,2010UC67033,Deep Learning,230.138.43.143,2020-12-14
1481,2020-12-09 07:06:27,2020-12-09 07:14:27,question_clarification,Morbi a ipsum.,2013HQ41354,Deep Learning,46.171.43.29,2020-12-09
1482,2020-12-09 05:28:39,2020-12-09 05:38:39,connectivity,Sed vel enim sit amet nunc viverra dapibus.,2018XB79033,Data Mining,3.30.18.186,2020-12-09
1483,2020-12-02 19:25:57,2020-12-02 19:29:57,question_clarification,Curabitur gravida nisi at nibh.,2013DB70407,Big Data Systems,210.219.202.98,2020-12-02
1484,2020-12-14 06:50:27,2020-12-14 06:52:27,face_not_detected,Suspendisse potenti.,2012DH19520,Data Visualization,64.163.2.228,2020-12-14
1485,2020-12-09 13:22:00,2020-12-09 13:30:00,switch_application,Maecenas ut massa quis augue luctus tincidunt.,2018TL62744,Big Data Systems,17.183.10.41,2020-12-09
1486,2020-12-03 11:07:55,2020-12-03 11:14:55,software_failure,Morbi a ipsum.,2019WV37765,Deep Learning,28.204.193.154,2020-12-03
1487,2020-12-11 13:52:27,2020-12-11 13:57:27,power_failure,Ut tellus.,2013AP65030,Big Data Systems,82.11.143.35,2020-12-11
1488,2020-12-05 01:22:51,2020-12-05 01:28:51,face_not_detected,Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.,2016TP54701,Machine Learning,132.75.55.3,2020-12-05
1489,2020-12-07 02:03:04,2020-12-07 02:09:04,power_failure,Lorem ipsum dolor sit amet consectetuer adipiscing elit.,2010NF80121,Big Data Systems,98.221.204.233,2020-12-07
1490,2020-12-08 09:30:36,2020-12-08 09:34:36,switch_application,Vivamus vel nulla eget eros elementum pellentesque.,2016LC15433,Big Data Systems,131.93.255.74,2020-12-08
1491,2020-12-10 02:26:24,2020-12-10 02:27:24,switch_application,Nulla justo.,2018TW53978,Data Mining,253.68.192.25,2020-12-10
1492,2020-12-04 09:59:30,2020-12-04 10:01:30,software_failure,Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl.,2014FS30564,Big Data Systems,225.3.157.234,2020-12-04
1493,2020-12-10 07:52:36,2020-12-10 07:53:36,switch_application,Praesent id massa id nisl venenatis lacinia.,2019GL11900,Big Data Systems,39.19.159.56,2020-12-10
1494,2020-12-14 05:21:19,2020-12-14 05:26:19,question_clarification,Duis ac nibh.,2012KN83660,Machine Learning,202.236.30.220,2020-12-14
1495,2020-12-10 13:21:55,2020-12-10 13:25:55,image_view,Etiam justo.,2016UA48163,Deep Learning,36.101.47.1,2020-12-10
1496,2020-12-08 11:08:54,2020-12-08 11:17:54,software_failure,Lorem ipsum dolor sit amet consectetuer adipiscing elit.,2016BM74168,Machine Learning,76.216.52.94,2020-12-08
1497,2020-12-10 02:37:36,2020-12-10 02:45:36,software_failure,Vivamus tortor.,2018IH04626,Data Visualization,206.113.93.18,2020-12-10
1498,2020-12-01 02:20:08,2020-12-01 02:25:08,connectivity,Duis at velit eu est congue elementum.,2016GI40863,Data Mining,83.20.212.210,2020-12-01
1499,2020-12-10 15:09:05,2020-12-10 15:12:05,connectivity,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,2019BV31104,Data Visualization,122.211.177.65,2020-12-10
