issue_id,issue_start_time,issue_end_time,issue_type,issue_description,student_id,subject_name,ip_address,exam_date
337,2020-12-02 03:10:16,2020-12-02 03:14:16,face_not_detected,Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem.,2013HB92684,Data Visualization,158.45.231.139,2020-12-02
338,2020-12-13 11:23:25,2020-12-13 11:30:25,image_upload,In est risus auctor sed tristique in tempus sit amet sem.,2017ZV75730,Data Visualization,126.136.65.101,2020-12-13
339,2020-12-03 09:24:53,2020-12-03 09:34:53,image_upload,Proin interdum mauris non ligula pellentesque ultrices.,2015GJ38831,Deep Learning,151.55.66.151,2020-12-03
340,2020-12-14 21:11:32,2020-12-14 21:15:32,switch_application,Nullam sit amet turpis elementum ligula vehicula consequat.,2019VC05888,Machine Learning,83.52.155.160,2020-12-14
341,2020-12-14 09:35:27,2020-12-14 09:37:27,connectivity,Nullam porttitor lacus at turpis.,2019VX03359,Data Mining,123.201.32.191,2020-12-14
342,2020-12-15 01:38:16,2020-12-15 01:46:16,audio_detected,Lorem ipsum dolor sit amet consectetuer adipiscing elit.,2017BM25749,Big Data Systems,140.52.212.217,2020-12-15
343,2020-12-15 13:22:27,2020-12-15 13:24:27,software_failure,Vestibulum rutrum rutrum neque.,2011VM05852,Data Mining,18.146.201.101,2020-12-15
344,2020-12-07 06:10:39,2020-12-07 06:17:39,image_upload,In blandit ultrices enim.,2010KL85195,Deep Learning,250.254.232.232,2020-12-07
345,2020-12-03 14:47:09,2020-12-03 14:48:09,image_view,Nullam orci pede venenatis non sodales sed tincidunt eu felis.,2011UI76726,Machine Learning,90.163.45.74,2020-12-03
346,2020-12-13 05:09:27,2020-12-13 05:10:27,audio_detected,Nulla ac enim.,2015JX15838,Big Data Systems,174.51.24.137,2020-12-13
347,2020-12-09 20:55:08,2020-12-09 21:02:08,question_not_loaded,Fusce lacus purus aliquet at feugiat non pretium quis lectus.,2017FZ53370,Deep Learning,125.185.81.179,2020-12-09
348,2020-12-10 12:13:35,2020-12-10 12:16:35,audio_detected,Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa.,2013BD80560,Data Visualization,14.131.65.162,2020-12-10
349,2020-12-05 17:45:30,2020-12-05 17:47:30,connectivity,Nullam sit amet turpis elementum ligula vehicula consequat.,2010QN42029,Machine Learning,246.153.178.86,2020-12-05
350,2020-12-04 01:46:38,2020-12-04 01:47:38,audio_detected,Donec odio justo sollicitudin ut suscipit a feugiat et eros.,2013TS21103,Data Visualization,127.60.173.211,2020-12-04
351,2020-12-03 12:42:06,2020-12-03 12:49:06,software_failure,Fusce posuere felis sed lacus.,2011PT61575,Machine Learning,197.251.215.73,2020-12-03
352,2020-12-04 15:30:22,2020-12-04 15:38:22,question_not_loaded,Nullam varius.,2018RX95405,Big Data Systems,68.139.83.239,2020-12-04
353,2020-12-03 00:37:22,2020-12-03 00:43:22,image_view,Integer ac neque.,2017FS86459,Machine Learning,20.189.143.26,2020-12-03
354,2020-12-05 07:23:48,2020-12-05 07:25:48,switch_application,Cras pellentesque volutpat dui.,2013CT05111,Deep Learning,18.179.125.142,2020-12-05
355,2020-12-10 03:30:13,2020-12-10 03:35:13,face_not_detected,Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla.,2019RD69939,Big Data Systems,200.157.92.52,2020-12-10
356,2020-12-02 13:23:47,2020-12-02 13:33:47,software_failure,Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis.,2012KY92843,Machine Learning,131.130.131.228,2020-12-02
357,2020-12-13 05:02:42,2020-12-13 05:11:42,image_view,Aenean sit amet justo.,2018SG71506,Machine Learning,186.46.127.161,2020-12-13
358,2020-12-06 16:08:01,2020-12-06 16:17:01,face_not_detected,Curabitur gravida nisi at nibh.,2017FI64452,Data Visualization,198.175.200.115,2020-12-06
359,2020-12-14 05:47:51,2020-12-14 05:55:51,image_upload,Proin interdum mauris non ligula pellentesque ultrices.,2019WO50694,Data Visualization,132.99.54.132,2020-12-14
360,2020-12-01 06:20:17,2020-12-01 06:26:17,connectivity,Duis aliquam convallis nunc.,2016QS65936,Machine Learning,157.182.73.29,2020-12-01
361,2020-12-03 00:52:15,2020-12-03 00:57:15,power_failure,Donec posuere metus vitae ipsum.,2019LY02116,Deep Learning,221.79.76.235,2020-12-03
362,2020-12-08 07:45:49,2020-12-08 07:49:49,switch_application,Nunc nisl.,2014EF32017,Big Data Systems,134.79.44.227,2020-12-08
363,2020-12-04 17:29:22,2020-12-04 17:38:22,question_not_loaded,Vestibulum quam sapien varius ut blandit non interdum in ante.,2014YA06622,Data Visualization,0.97.102.51,2020-12-04
364,2020-12-08 09:31:25,2020-12-08 09:33:25,switch_application,Donec ut mauris eget massa tempor convallis.,2017NP19939,Data Mining,87.235.37.161,2020-12-08
365,2020-12-04 12:26:29,2020-12-04 12:34:29,software_failure,Donec diam neque vestibulum eget vulputate ut ultrices vel augue.,2019YA47478,Data Visualization,73.95.47.114,2020-12-04
366,2020-12-02 11:50:43,2020-12-02 12:00:43,software_failure,Morbi quis tortor id nulla ultrices aliquet.,2014PA58659,Data Visualization,134.160.91.235,2020-12-02
367,2020-12-04 04:40:31,2020-12-04 04:41:31,software_failure,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,2012VC09977,Machine Learning,181.37.234.196,2020-12-04
368,2020-12-03 18:07:19,2020-12-03 18:08:19,question_not_loaded,Integer tincidunt ante vel ipsum.,2011WN44474,Big Data Systems,141.78.82.216,2020-12-03
369,2020-12-12 19:42:35,2020-12-12 19:52:35,face_not_detected,In hac habitasse platea dictumst.,2015RK74832,Big Data Systems,125.100.182.144,2020-12-12
370,2020-12-14 10:55:18,2020-12-14 11:01:18,face_not_detected,Mauris ullamcorper purus sit amet nulla.,2018KD61447,Data Mining,156.78.241.122,2020-12-14
371,2020-12-02 19:00:51,2020-12-02 19:04:51,audio_detected,Vestibulum sed magna at nunc commodo placerat.,2011UT91884,Big Data Systems,64.8.40.164,2020-12-02
372,2020-12-04 22:31:08,2020-12-04 22:39:08,connectivity,Aenean fermentum.,2015JO51077,Deep Learning,29.23.218.202,2020-12-04
373,2020-12-05 10:25:28,2020-12-05 10:30:28,question_not_loaded,Suspendisse potenti.,2018BW38873,Deep Learning,199.228.160.201,2020-12-05
374,2020-12-04 13:39:45,2020-12-04 13:48:45,audio_detected,Duis aliquam convallis nunc.,2015YQ90639,Data Visualization,53.244.22.250,2020-12-04
375,2020-12-02 02:23:28,2020-12-02 02:31:28,power_failure,Donec vitae nisi.,2010AD46613,Data Visualization,162.218.86.250,2020-12-02
376,2020-12-14 20:29:43,2020-12-14 20:39:43,question_not_loaded,Mauris lacinia sapien quis libero.,2012KB04365,Big Data Systems,126.44.229.205,2020-12-14
377,2020-12-15 13:27:59,2020-12-15 13:31:59,switch_application,Mauris sit amet eros.,2015KU71934,Machine Learning,201.4.213.225,2020-12-15
378,2020-12-03 12:32:56,2020-12-03 12:33:56,question_clarification,Etiam pretium iaculis justo.,2010QQ32146,Big Data Systems,142.104.9.43,2020-12-03
379,2020-12-08 04:10:44,2020-12-08 04:11:44,audio_detected,Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.,2011YM13457,Machine Learning,228.213.222.35,2020-12-08
380,2020-12-04 14:42:40,2020-12-04 14:48:40,audio_detected,Morbi non quam nec dui luctus rutrum.,2010SV19732,Data Visualization,76.136.40.78,2020-12-04
381,2020-12-10 04:55:20,2020-12-10 04:58:20,question_clarification,Donec posuere metus vitae ipsum.,2018FF80010,Data Visualization,138.237.77.38,2020-12-10
382,2020-12-10 15:37:03,2020-12-10 15:45:03,switch_application,Curabitur at ipsum ac tellus semper interdum.,2017PO37323,Data Mining,11.180.17.133,2020-12-10
383,2020-12-03 00:21:11,2020-12-03 00:29:11,software_failure,Duis aliquam convallis nunc.,2013ON74613,Data Visualization,119.31.170.74,2020-12-03
384,2020-12-10 17:07:22,2020-12-10 17:08:22,switch_application,Quisque arcu libero rutrum ac lobortis vel dapibus at diam.,2016YK77475,Deep Learning,200.157.130.15,2020-12-10
385,2020-12-05 07:43:21,2020-12-05 07:51:21,question_not_loaded,Sed sagittis.,2010JP86232,Big Data Systems,72.116.108.152,2020-12-05
386,2020-12-11 06:39:38,2020-12-11 06:41:38,image_upload,Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.,2014XS61509,Machine Learning,227.184.18.190,2020-12-11
387,2020-12-12 13:03:27,2020-12-12 13:07:27,image_view,Ut tellus.,2019FS37156,Data Mining,250.165.248.189,2020-12-12
388,2020-12-06 08:02:32,2020-12-06 08:05:32,image_upload,Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis.,2016DB40713,Data Visualization,230.36.172.59,2020-12-06
389,2020-12-10 19:24:51,2020-12-10 19:32:51,face_not_detected,Etiam faucibus cursus urna.,2015WY78462,Data Mining,140.1.235.145,2020-12-10
390,2020-12-15 08:36:24,2020-12-15 08:40:24,image_upload,Vivamus vestibulum sagittis sapien.,2015KI06672,Big Data Systems,129.2.189.153,2020-12-15
391,2020-12-10 02:29:16,2020-12-10 02:35:16,image_view,Donec semper sapien a libero.,2014EQ73995,Machine Learning,218.185.75.2,2020-12-10
392,2020-12-04 18:51:04,2020-12-04 18:56:04,power_failure,Proin eu mi.,2014JM14272,Big Data Systems,46.53.58.202,2020-12-04
393,2020-12-09 22:54:03,2020-12-09 23:04:03,image_view,Curabitur gravida nisi at nibh.,2013WC43284,Big Data Systems,232.154.87.194,2020-12-09
394,2020-12-14 05:27:03,2020-12-14 05:37:03,software_failure,Duis ac nibh.,2010RY97483,Deep Learning,109.126.192.144,2020-12-14
395,2020-12-03 19:48:57,2020-12-03 19:51:57,audio_detected,Vestibulum ac est lacinia nisi venenatis tristique.,2014SI19539,Machine Learning,211.127.245.66,2020-12-03
396,2020-12-09 07:53:50,2020-12-09 08:00:50,image_upload,Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci.,2015FC44092,Data Visualization,100.0.149.238,2020-12-09
397,2020-12-09 08:53:57,2020-12-09 08:54:57,face_not_detected,Vivamus tortor.,2014AL24803,Machine Learning,174.19.34.213,2020-12-09
398,2020-12-15 04:36:30,2020-12-15 04:43:30,image_view,Nunc purus.,2018BR50911,Data Visualization,58.127.35.58,2020-12-15
399,2020-12-08 05:56:13,2020-12-08 06:06:13,switch_application,Sed ante.,2011TD29889,Deep Learning,186.42.9.2,2020-12-08
400,2020-12-12 13:59:22,2020-12-12 14:03:22,question_clarification,Integer non velit.,2013PU59798,Machine Learning,68.247.59.76,2020-12-12
401,2020-12-07 05:35:20,2020-12-07 05:36:20,face_not_detected,Curabitur gravida nisi at nibh.,2013HI72568,Big Data Systems,21.188.34.78,2020-12-07
402,2020-12-04 21:25:04,2020-12-04 21:32:04,question_not_loaded,Suspendisse ornare consequat lectus.,2013GD45649,Big Data Systems,34.250.123.253,2020-12-04
403,2020-12-09 21:40:43,2020-12-09 21:47:43,switch_application,Maecenas ut massa quis augue luctus tincidunt.,2016EZ86534,Data Visualization,108.182.153.234,2020-12-09
404,2020-12-10 04:09:46,2020-12-10 04:19:46,question_not_loaded,Proin eu mi.,2012JR27627,Big Data Systems,206.181.215.145,2020-12-10
405,2020-12-10 09:26:00,2020-12-10 09:35:00,audio_detected,Morbi odio odio elementum eu interdum eu tincidunt in leo.,2014HX37393,Data Mining,177.166.212.2,2020-12-10
406,2020-12-07 20:05:02,2020-12-07 20:14:02,software_failure,Nulla ut erat id mauris vulputate elementum.,2019YW19593,Machine Learning,124.127.98.82,2020-12-07
407,2020-12-01 04:24:00,2020-12-01 04:34:00,power_failure,Donec posuere metus vitae ipsum.,2010RR89930,Big Data Systems,10.197.147.244,2020-12-01
408,2020-12-12 06:36:41,2020-12-12 06:45:41,question_not_loaded,Nulla facilisi.,2019WR48847,Data Mining,69.115.35.23,2020-12-12
409,2020-12-14 10:09:38,2020-12-14 10:15:38,switch_application,Proin leo odio porttitor id consequat in consequat ut nulla.,2013PB66331,Data Visualization,126.154.214.156,2020-12-14
410,2020-12-08 11:30:49,2020-12-08 11:31:49,power_failure,Morbi non lectus.,2018CN63189,Data Visualization,137.219.135.68,2020-12-08
411,2020-12-07 01:23:59,2020-12-07 01:29:59,software_failure,Praesent blandit lacinia erat.,2014ZO27513,Data Visualization,150.155.162.44,2020-12-07
412,2020-12-12 23:13:06,2020-12-12 23:17:06,connectivity,Donec quis orci eget orci vehicula condimentum.,2010QM65781,Big Data Systems,34.39.52.129,2020-12-12
413,2020-12-12 12:02:03,2020-12-12 12:12:03,face_not_detected,Aliquam erat volutpat.,2017YA21823,Big Data Systems,37.164.66.6,2020-12-12
414,2020-12-10 14:19:14,2020-12-10 14:28:14,power_failure,Integer tincidunt ante vel ipsum.,2019MG94385,Big Data Systems,245.152.158.232,2020-12-10
415,2020-12-15 20:23:01,2020-12-15 20:26:01,connectivity,Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.,2017CZ25081,Machine Learning,0.184.30.215,2020-12-15
416,2020-12-03 02:25:05,2020-12-03 02:30:05,question_not_loaded,Sed accumsan felis.,2016WN35479,Big Data Systems,72.16.127.17,2020-12-03
417,2020-12-07 19:54:24,2020-12-07 20:00:24,image_upload,Integer ac leo.,2016TG04978,Deep Learning,169.244.165.226,2020-12-07
418,2020-12-11 14:49:27,2020-12-11 14:56:27,connectivity,Nullam varius.,2016HB67659,Data Visualization,68.202.155.190,2020-12-11
419,2020-12-06 11:33:41,2020-12-06 11:40:41,connectivity,Curabitur convallis.,2014HZ82331,Machine Learning,99.240.116.51,2020-12-06
420,2020-12-03 23:18:57,2020-12-03 23:23:57,face_not_detected,Vestibulum rutrum rutrum neque.,2015VF00145,Data Visualization,0.247.177.39,2020-12-03
421,2020-12-09 10:45:47,2020-12-09 10:55:47,audio_detected,Nulla mollis molestie lorem.,2010KD24406,Data Mining,254.216.157.44,2020-12-09
422,2020-12-02 17:12:02,2020-12-02 17:13:02,power_failure,In blandit ultrices enim.,2010QP70778,Machine Learning,219.66.220.117,2020-12-02
423,2020-12-01 14:03:05,2020-12-01 14:11:05,power_failure,Curabitur in libero ut massa volutpat convallis.,2013MW29852,Deep Learning,73.204.52.144,2020-12-01
424,2020-12-01 10:07:11,2020-12-01 10:17:11,switch_application,Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.,2017XP60012,Data Visualization,194.254.150.253,2020-12-01
425,2020-12-03 03:39:04,2020-12-03 03:47:04,image_upload,Quisque id justo sit amet sapien dignissim vestibulum.,2012LA54607,Data Mining,208.75.119.152,2020-12-03
426,2020-12-03 12:36:37,2020-12-03 12:46:37,power_failure,Fusce consequat.,2016SD36567,Deep Learning,52.191.10.192,2020-12-03
427,2020-12-06 01:03:40,2020-12-06 01:07:40,connectivity,Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue.,2010NL74194,Data Visualization,36.90.62.3,2020-12-06
428,2020-12-05 11:42:50,2020-12-05 11:51:50,connectivity,Nulla justo.,2013DL86794,Data Mining,90.192.130.111,2020-12-05
429,2020-12-10 02:09:23,2020-12-10 02:19:23,image_view,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.,2015CB73310,Data Mining,7.234.166.253,2020-12-10
430,2020-12-14 04:11:59,2020-12-14 04:17:59,image_view,Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc.,2010QC38898,Big Data Systems,164.246.207.32,2020-12-14
431,2020-12-05 08:58:20,2020-12-05 09:00:20,question_clarification,Nunc purus.,2018PI58886,Data Mining,207.18.125.109,2020-12-05
432,2020-12-15 23:08:59,2020-12-15 23:15:59,face_not_detected,Nulla suscipit ligula in lacus.,2013QP00539,Big Data Systems,93.131.194.115,2020-12-15
433,2020-12-08 23:17:26,2020-12-08 23:21:26,question_clarification,Praesent lectus.,2019VH05538,Data Mining,197.139.26.232,2020-12-08
434,2020-12-04 03:41:28,2020-12-04 03:47:28,image_view,Donec quis orci eget orci vehicula condimentum.,2014RO61949,Deep Learning,110.78.20.125,2020-12-04
435,2020-12-03 12:17:30,2020-12-03 12:27:30,connectivity,Pellentesque eget nunc.,2011XB19588,Data Mining,96.151.225.74,2020-12-03
436,2020-12-08 02:09:39,2020-12-08 02:15:39,connectivity,Integer non velit.,2015JV37837,Big Data Systems,15.211.116.186,2020-12-08
437,2020-12-11 13:51:40,2020-12-11 13:52:40,face_not_detected,Duis mattis egestas metus.,2012MX39268,Data Mining,82.101.41.92,2020-12-11
438,2020-12-11 21:20:08,2020-12-11 21:22:08,switch_application,Curabitur at ipsum ac tellus semper interdum.,2013ZO44869,Machine Learning,121.20.155.15,2020-12-11
439,2020-12-03 15:32:42,2020-12-03 15:40:42,audio_detected,Nulla ac enim.,2011WG95071,Deep Learning,233.129.218.102,2020-12-03
440,2020-12-08 05:08:57,2020-12-08 05:17:57,power_failure,Maecenas ut massa quis augue luctus tincidunt.,2015NX66328,Deep Learning,140.95.72.84,2020-12-08
441,2020-12-15 07:24:26,2020-12-15 07:31:26,software_failure,Curabitur at ipsum ac tellus semper interdum.,2011SM67182,Machine Learning,225.140.167.136,2020-12-15
442,2020-12-07 18:06:33,2020-12-07 18:14:33,question_not_loaded,Nulla tempus.,2018TV24862,Big Data Systems,161.110.0.113,2020-12-07
443,2020-12-01 23:29:33,2020-12-01 23:36:33,question_clarification,Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.,2012CI25726,Data Mining,145.101.150.235,2020-12-01
444,2020-12-11 04:24:07,2020-12-11 04:26:07,question_clarification,Nulla facilisi.,2012TJ44126,Data Visualization,238.68.34.178,2020-12-11
445,2020-12-10 10:08:24,2020-12-10 10:13:24,face_not_detected,Donec posuere metus vitae ipsum.,2013FA76600,Big Data Systems,146.205.66.34,2020-12-10
446,2020-12-01 20:18:34,2020-12-01 20:19:34,switch_application,Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem.,2019UJ86978,Deep Learning,158.125.97.7,2020-12-01
447,2020-12-02 00:04:31,2020-12-02 00:07:31,image_upload,Vivamus tortor.,2017HM51709,Deep Learning,3.126.38.191,2020-12-02
448,2020-12-14 13:51:22,2020-12-14 13:54:22,power_failure,Aliquam erat volutpat.,2011DJ54508,Deep Learning,110.40.164.87,2020-12-14
449,2020-12-02 20:18:32,2020-12-02 20:24:32,question_clarification,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,2011KD83174,Data Visualization,68.116.254.78,2020-12-02
450,2020-12-10 04:41:24,2020-12-10 04:45:24,power_failure,Ut at dolor quis odio consequat varius.,2014IC42410,Data Visualization,226.216.209.228,2020-12-10
451,2020-12-02 05:33:30,2020-12-02 05:42:30,audio_detected,Morbi non quam nec dui luctus rutrum.,2019OB02235,Machine Learning,138.254.81.234,2020-12-02
452,2020-12-06 03:19:51,2020-12-06 03:28:51,connectivity,Donec odio justo sollicitudin ut suscipit a feugiat et eros.,2010MN38492,Deep Learning,18.1.249.149,2020-12-06
453,2020-12-09 18:24:57,2020-12-09 18:33:57,image_view,Duis aliquam convallis nunc.,2019YW83387,Machine Learning,78.190.211.114,2020-12-09
454,2020-12-01 04:30:06,2020-12-01 04:36:06,image_view,Praesent blandit.,2019QD33601,Data Mining,124.96.8.104,2020-12-01
455,2020-12-04 15:27:59,2020-12-04 15:30:59,face_not_detected,Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue.,2018XW77801,Data Visualization,165.146.135.127,2020-12-04
456,2020-12-04 02:33:00,2020-12-04 02:34:00,image_upload,Suspendisse potenti.,2018HN37312,Big Data Systems,114.21.229.172,2020-12-04
457,2020-12-12 15:06:54,2020-12-12 15:08:54,face_not_detected,Suspendisse potenti.,2014QP35730,Data Visualization,75.95.210.77,2020-12-12
458,2020-12-10 12:59:56,2020-12-10 13:08:56,power_failure,Nulla justo.,2010KT30507,Machine Learning,177.71.138.14,2020-12-10
459,2020-12-06 08:35:47,2020-12-06 08:39:47,image_view,Quisque erat eros viverra eget congue eget semper rutrum nulla.,2016AA64239,Big Data Systems,42.5.62.73,2020-12-06
460,2020-12-04 03:14:18,2020-12-04 03:23:18,audio_detected,Integer pede justo lacinia eget tincidunt eget tempus vel pede.,2016GA61807,Data Mining,78.146.155.74,2020-12-04
461,2020-12-06 19:56:54,2020-12-06 19:58:54,audio_detected,Mauris sit amet eros.,2014RH86103,Deep Learning,213.138.199.196,2020-12-06
462,2020-12-15 21:48:39,2020-12-15 21:54:39,question_clarification,Ut tellus.,2012SG46317,Big Data Systems,155.170.102.245,2020-12-15
463,2020-12-07 20:21:02,2020-12-07 20:25:02,image_view,Cras in purus eu magna vulputate luctus.,2018CN77029,Machine Learning,170.252.191.26,2020-12-07
464,2020-12-05 06:57:43,2020-12-05 07:04:43,question_not_loaded,Quisque id justo sit amet sapien dignissim vestibulum.,2010WV92693,Big Data Systems,38.58.42.214,2020-12-05
465,2020-12-03 13:31:39,2020-12-03 13:36:39,question_clarification,Integer ac neque.,2011EP57800,Big Data Systems,1.242.5.35,2020-12-03
466,2020-12-09 14:14:51,2020-12-09 14:15:51,image_view,Pellentesque ultrices mattis odio.,2019PG34254,Big Data Systems,253.172.104.178,2020-12-09
467,2020-12-14 01:00:24,2020-12-14 01:02:24,power_failure,Integer a nibh.,2013KG09612,Big Data Systems,247.193.3.30,2020-12-14
468,2020-12-03 18:35:00,2020-12-03 18:44:00,image_upload,Morbi quis tortor id nulla ultrices aliquet.,2015WD41899,Big Data Systems,187.112.190.142,2020-12-03
469,2020-12-15 00:57:00,2020-12-15 01:03:00,software_failure,Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla.,2014WM51295,Machine Learning,138.102.88.27,2020-12-15
470,2020-12-07 07:15:03,2020-12-07 07:18:03,audio_detected,Quisque id justo sit amet sapien dignissim vestibulum.,2012AV61836,Data Visualization,133.65.248.161,2020-12-07
471,2020-12-13 10:45:08,2020-12-13 10:53:08,question_not_loaded,Aliquam non mauris.,2010RY55048,Deep Learning,218.15.144.182,2020-12-13
472,2020-12-08 18:32:56,2020-12-08 18:37:56,software_failure,Cras non velit nec nisi vulputate nonummy.,2012BX61433,Deep Learning,185.22.182.64,2020-12-08
473,2020-12-11 00:17:07,2020-12-11 00:22:07,switch_application,Quisque arcu libero rutrum ac lobortis vel dapibus at diam.,2017TJ21463,Deep Learning,87.223.199.200,2020-12-11
474,2020-12-04 01:17:37,2020-12-04 01:18:37,power_failure,Sed sagittis.,2010QQ13486,Big Data Systems,134.119.192.11,2020-12-04
475,2020-12-03 08:29:58,2020-12-03 08:34:58,question_clarification,Etiam pretium iaculis justo.,2012KU46040,Data Mining,247.253.222.169,2020-12-03
476,2020-12-04 04:45:48,2020-12-04 04:46:48,question_clarification,Quisque ut erat.,2016GC93583,Data Visualization,187.105.222.167,2020-12-04
477,2020-12-04 12:28:23,2020-12-04 12:36:23,software_failure,In hac habitasse platea dictumst.,2011HX55429,Data Mining,134.103.127.100,2020-12-04
478,2020-12-09 18:40:57,2020-12-09 18:43:57,switch_application,Mauris lacinia sapien quis libero.,2013MK94855,Data Visualization,192.209.66.47,2020-12-09
479,2020-12-14 07:46:37,2020-12-14 07:56:37,software_failure,In blandit ultrices enim.,2015YI37977,Data Visualization,127.140.96.99,2020-12-14
480,2020-12-04 10:13:30,2020-12-04 10:18:30,switch_application,Nulla suscipit ligula in lacus.,2017MH42607,Data Visualization,253.8.67.116,2020-12-04
481,2020-12-03 01:49:15,2020-12-03 01:55:15,question_clarification,Sed ante.,2018TW86527,Big Data Systems,60.139.149.154,2020-12-03
482,2020-12-06 21:09:01,2020-12-06 21:10:01,image_upload,Duis aliquam convallis nunc.,2012IW29712,Data Visualization,170.25.61.169,2020-12-06
483,2020-12-02 09:17:53,2020-12-02 09:20:53,switch_application,Aenean sit amet justo.,2012XF09446,Data Mining,122.214.94.41,2020-12-02
484,2020-12-14 07:43:45,2020-12-14 07:50:45,power_failure,Nulla tempus.,2016LH49591,Machine Learning,104.178.162.117,2020-12-14
485,2020-12-01 23:42:46,2020-12-01 23:50:46,question_clarification,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,2012PD18898,Deep Learning,89.10.35.97,2020-12-01
486,2020-12-15 16:42:49,2020-12-15 16:46:49,power_failure,Curabitur at ipsum ac tellus semper interdum.,2016JQ47988,Data Mining,231.33.139.210,2020-12-15
487,2020-12-01 02:32:45,2020-12-01 02:33:45,question_not_loaded,Nullam varius.,2012SS64928,Deep Learning,137.6.203.7,2020-12-01
488,2020-12-01 01:22:00,2020-12-01 01:31:00,image_upload,Vestibulum ac est lacinia nisi venenatis tristique.,2019MZ33206,Big Data Systems,194.32.133.31,2020-12-01
489,2020-12-14 05:25:41,2020-12-14 05:34:41,question_clarification,Lorem ipsum dolor sit amet consectetuer adipiscing elit.,2013SH95296,Data Visualization,68.165.178.250,2020-12-14
490,2020-12-06 15:07:02,2020-12-06 15:13:02,image_view,Nulla mollis molestie lorem.,2019EK80108,Data Mining,155.168.75.252,2020-12-06
491,2020-12-02 06:25:24,2020-12-02 06:26:24,switch_application,Phasellus id sapien in sapien iaculis congue.,2011KU78377,Data Visualization,11.113.94.156,2020-12-02
492,2020-12-03 03:31:18,2020-12-03 03:35:18,switch_application,Quisque id justo sit amet sapien dignissim vestibulum.,2013BN45171,Data Mining,254.117.56.160,2020-12-03
493,2020-12-08 06:52:33,2020-12-08 07:01:33,image_view,In hac habitasse platea dictumst.,2014EM81024,Machine Learning,241.134.205.211,2020-12-08
494,2020-12-01 17:03:08,2020-12-01 17:05:08,power_failure,Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.,2011KD70078,Deep Learning,100.207.0.28,2020-12-01
495,2020-12-11 22:07:39,2020-12-11 22:10:39,connectivity,Morbi ut odio.,2010EG68970,Data Visualization,178.230.115.101,2020-12-11
496,2020-12-13 16:10:56,2020-12-13 16:16:56,question_clarification,Quisque porta volutpat erat.,2017BJ33025,Big Data Systems,120.180.178.169,2020-12-13
497,2020-12-03 00:58:56,2020-12-03 01:02:56,connectivity,Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc.,2019JY02314,Data Visualization,186.29.155.125,2020-12-03
498,2020-12-02 19:33:32,2020-12-02 19:43:32,question_not_loaded,Integer ac leo.,2013EO42145,Big Data Systems,139.201.77.124,2020-12-02
499,2020-12-09 12:41:42,2020-12-09 12:50:42,question_clarification,Nulla ac enim.,2018MJ42817,Data Mining,89.48.38.236,2020-12-09
500,2020-12-10 02:22:05,2020-12-10 02:31:05,image_upload,Nulla tempus.,2018XD03531,Deep Learning,129.60.20.42,2020-12-10
501,2020-12-13 18:12:29,2020-12-13 18:16:29,software_failure,Praesent blandit.,2018EE43597,Deep Learning,177.206.125.204,2020-12-13
502,2020-12-14 20:47:11,2020-12-14 20:56:11,audio_detected,Nulla ut erat id mauris vulputate elementum.,2019DD33146,Deep Learning,20.156.135.178,2020-12-14
503,2020-12-11 17:23:03,2020-12-11 17:31:03,switch_application,Vestibulum ac est lacinia nisi venenatis tristique.,2016QW32069,Big Data Systems,250.173.160.46,2020-12-11
504,2020-12-14 12:28:34,2020-12-14 12:31:34,power_failure,Donec ut mauris eget massa tempor convallis.,2017RD08940,Data Mining,79.175.46.132,2020-12-14
505,2020-12-05 22:00:26,2020-12-05 22:05:26,power_failure,Proin leo odio porttitor id consequat in consequat ut nulla.,2018OP52669,Data Visualization,209.134.92.250,2020-12-05
